Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Philippines,5/12/22,3687567,60452,,,139,,3365.1491952283554,,,,,608,PHL,2022/05/12,13,148002124,0
Philippines,5/13/22,3687748,60455,,,181,,3365.3143697199203,,,,,608,PHL,2022/05/13,3,148002124,0
Philippines,5/14/22,3687922,60455,,,174,,3365.4731562477227,,,,,608,PHL,2022/05/14,0,148002124,0
Philippines,5/15/22,3688132,60455,,,210,,3365.6647951605883,,,,,608,PHL,2022/05/15,0,148002124,0
Philippines,5/16/22,3688292,60458,,,160,,3365.8108057608665,,,,,608,PHL,2022/05/16,3,148002124,0
Philippines,5/17/22,3688001,60452,,,,,3365.5452489816103,,,,,608,PHL,2022/05/17,,148002124,0
Philippines,5/18/22,3688100,60452,,,99,,3365.6355930405325,,,,,608,PHL,2022/05/18,0,148744701,742577
Philippines,5/19/22,3688295,60452,,,195,,3365.8135434596215,,,,,608,PHL,2022/05/19,0,148744701,0
Philippines,5/20/22,3688508,60455,,,213,,3366.007920071242,,,,,608,PHL,2022/05/20,3,148929189,184488
Philippines,5/21/22,3688751,60455,,,243,,3366.2296736704147,,,,,608,PHL,2022/05/21,0,148929189,0
Poland,4/24/22,5991197,115948,,,344,,15830.209869551047,,,,,616,POL,2022/04/24,0,54173715,1005
Poland,4/25/22,5991464,115948,,,267,,15830.915348946095,,,,,616,POL,2022/04/25,0,54188360,14645
Poland,4/26/22,5992820,115977,,,1356,,15834.498233064762,,,,,616,POL,2022/04/26,29,54199743,11383
Poland,4/27/22,5993861,115998,,,1041,,15837.24881003197,,,,,616,POL,2022/04/27,21,54199743,0
Poland,4/28/22,5994818,116022,,,957,,15839.777438425455,,,,,616,POL,2022/04/28,24,54213230,13487
Poland,4/29/22,5995674,116042,,,856,,15842.039200081486,,,,,616,POL,2022/04/29,20,54226431,13201
Poland,4/30/22,5996514,116059,,,840,,15844.258685818715,,,,,616,POL,2022/04/30,17,54248720,22289
Poland,5/1/22,5996748,116059,,,234,,15844.876971131229,,,,,616,POL,2022/05/01,0,54267954,19234
Poland,5/2/22,5996935,116059,,,187,,15845.371070932253,,,,,616,POL,2022/05/02,0,54275723,7769
Poland,5/3/22,5997825,116069,,,890,,15847.722668915745,,,,,616,POL,2022/05/03,10,54276276,553
Poland,5/4/22,5997998,116070,,,173,,15848.179777287818,,,,,616,POL,2022/05/04,1,54288231,11955
Poland,5/5/22,5998909,116099,,,911,,15850.58686241474,,,,,616,POL,2022/05/05,29,54303650,15419
Poland,5/6/22,5999517,116124,,,608,,15852.193347329305,,,,,616,POL,2022/05/06,25,54322890,19240
Poland,5/7/22,6000217,116138,,,700,,15854.042918776995,,,,,616,POL,2022/05/07,14,54327043,4153
Poland,5/8/22,6000416,116138,,,199,,15854.568725517123,,,,,616,POL,2022/05/08,0,54327787,744
Poland,5/9/22,6000600,116138,,,184,,15855.054898583374,,,,,616,POL,2022/05/09,0,54336522,8735
Poland,5/10/22,6001327,116150,,,727,,15856.975810644046,,,,,616,POL,2022/05/10,12,54345090,8568
Poland,5/11/22,6001893,116164,,,566,,15858.471321271749,,,,,616,POL,2022/05/11,14,54356331,11241
Poland,5/12/22,6002394,116175,,,501,,15859.79508597931,,,,,616,POL,2022/05/12,11,54365534,9203
Poland,5/13/22,6002863,116186,,,469,,15861.034298849263,,,,,616,POL,2022/05/13,11,54373321,7787
Poland,5/14/22,6003297,116207,,,434,,15862.18103314683,,,,,616,POL,2022/05/14,21,54375826,2505
Poland,5/15/22,6003436,116207,,,139,,15862.548305191443,,,,,616,POL,2022/05/15,0,54376507,681
Poland,5/16/22,6003531,116207,,,95,,15862.799318459343,,,,,616,POL,2022/05/16,0,54383780,7273
Poland,5/17/22,6004041,116217,,,510,,15864.146863371232,,,,,616,POL,2022/05/17,10,54405303,21523
Poland,5/18/22,6004427,116230,,,386,,15865.166769912386,,,,,616,POL,2022/05/18,13,54413480,8177
Poland,5/19/22,6004786,116242,,,359,,15866.115335840559,,,,,616,POL,2022/05/19,12,54421890,8410
Poland,5/20/22,6005101,116255,,,315,,15866.94764299202,,,,,616,POL,2022/05/20,13,54433639,11749
Poland,5/21/22,6005436,116268,,,335,,15867.832795041986,,,,,616,POL,2022/05/21,13,54437812,4173
Portugal,4/24/22,3791744,22162,,,0,,37185.96601824491,,,,,620,PRT,2022/04/24,0,23730626,0
Portugal,4/27/22,3815103,22226,,,23359,,37415.04978028691,,,,,620,PRT,2022/04/27,64,23750015,19389
Portugal,4/28/22,3828216,22248,,,13113,,37543.65012155395,,,,,620,PRT,2022/04/28,22,23750015,0
Portugal,4/29/22,3853800,22280,,,25584,,37794.554653772044,,,,,620,PRT,2022/04/29,32,23750015,0
Portugal,5/3/22,3878923,22337,,,25123,,38040.938118551414,,,,,620,PRT,2022/05/03,57,23788999,38984
Portugal,5/4/22,3891241,22355,,,12318,,38161.74182508137,,,,,620,PRT,2022/05/04,18,23788999,0
Portugal,5/5/22,3906155,22381,,,14914,,38308.0047313314,,,,,620,PRT,2022/05/05,26,23788999,0
Portugal,5/6/22,3920167,22397,,,14012,,38445.42164445835,,,,,620,PRT,2022/05/06,16,23788999,0
Portugal,5/7/22,3935932,22420,,,15765,,38600.030382357756,,,,,620,PRT,2022/05/07,23,23788999,0
Portugal,5/10/22,3970557,22472,,,34625,,38939.6007946487,,,,,620,PRT,2022/05/10,52,23821358,32359
Portugal,5/11/22,3991041,22500,,,20484,,39140.48917949687,,,,,620,PRT,2022/05/11,28,23821358,0
Portugal,5/12/22,4015440,22528,,,24399,,39379.77231276725,,,,,620,PRT,2022/05/12,28,23821358,0
Portugal,5/14/22,4066674,22583,,,51234,,39882.22864499294,,,,,620,PRT,2022/05/14,55,23821358,0
Portugal,5/17/22,4114316,22665,,,47642,,40349.45791812985,,,,,620,PRT,2022/05/17,82,23863735,42377
Portugal,5/19/22,4178540,22722,,,64224,,40979.30831983306,,,,,620,PRT,2022/05/19,57,23890354,26619
Portugal,5/20/22,4422533,22754,,,243993,,43372.1690738,,,,,620,PRT,2022/05/20,32,23890354,0
Portugal,5/21/22,4422533,22754,,,0,,43372.1690738,,,,,620,PRT,2022/05/21,0,23890354,0
Qatar,4/24/22,364187,677,,,98,,12640.72945374272,,,,,634,QAT,2022/04/24,0,6737832,1142
Qatar,4/25/22,364300,677,,,113,,12644.651621278279,,,,,634,QAT,2022/04/25,0,6740482,2650
Qatar,4/26/22,364371,677,,,71,,12647.115992030711,,,,,634,QAT,2022/04/26,0,6742968,2486
Qatar,4/27/22,364421,677,,,50,,12648.851464391579,,,,,634,QAT,2022/04/27,0,6748827,5859
Qatar,4/28/22,364498,677,,,77,,12651.524091827314,,,,,634,QAT,2022/04/28,0,6753103,4276
Qatar,4/29/22,364560,677,,,62,,12653.676077554788,,,,,634,QAT,2022/04/29,0,6760398,7295
Qatar,4/30/22,364602,677,,,42,,12655.133874337916,,,,,634,QAT,2022/04/30,0,6761243,845
Qatar,5/1/22,364655,677,,,53,,12656.973475040437,,,,,634,QAT,2022/05/01,0,6762030,787
Qatar,5/2/22,364728,677,,,73,,12659.507264687303,,,,,634,QAT,2022/05/02,0,6763696,1666
Qatar,5/3/22,364778,677,,,50,,12661.24273704817,,,,,634,QAT,2022/05/03,0,6765845,2149
Qatar,5/4/22,364826,677,,,48,,12662.908790514603,,,,,634,QAT,2022/05/04,0,6765845,0
Qatar,5/5/22,364895,677,,,69,,12665.303742372598,,,,,634,QAT,2022/05/05,0,6768180,2335
Qatar,5/6/22,364981,677,,,86,,12668.288754833291,,,,,634,QAT,2022/05/06,0,6772200,4020
Qatar,5/7/22,365058,677,,,77,,12670.961382269026,,,,,634,QAT,2022/05/07,0,6772996,796
Qatar,5/8/22,365191,677,,,133,,12675.577738748932,,,,,634,QAT,2022/05/08,0,6774162,1166
Qatar,5/9/22,365334,677,,,143,,12680.541189701013,,,,,634,QAT,2022/05/09,0,6776351,2189
Qatar,5/10/22,365495,677,,,161,,12686.129410703004,,,,,634,QAT,2022/05/10,0,6785998,9647
Qatar,5/11/22,365657,677,,,162,,12691.752341152214,,,,,634,QAT,2022/05/11,0,6793081,7083
Qatar,5/12/22,365815,677,,,158,,12697.236433812555,,,,,634,QAT,2022/05/12,0,6793081,0
Qatar,5/13/22,365938,677,,,123,,12701.505695820288,,,,,634,QAT,2022/05/13,0,6805865,12784
Qatar,5/14/22,366034,677,,,96,,12704.837802753153,,,,,634,QAT,2022/05/14,0,6807116,1251
Qatar,5/15/22,366179,677,,,145,,12709.870672599669,,,,,634,QAT,2022/05/15,0,6811585,4469
Qatar,5/16/22,366343,677,,,164,,12715.563021943313,,,,,634,QAT,2022/05/16,0,6814656,3071
Qatar,5/17/22,366477,677,,,134,,12720.214087870436,,,,,634,QAT,2022/05/17,0,6814656,0
Qatar,5/18/22,366603,677,,,126,,12724.587478219823,,,,,634,QAT,2022/05/18,0,6832088,17432
Qatar,5/19/22,366724,677,,,121,,12728.78732133312,,,,,634,QAT,2022/05/19,0,6838429,6341
Qatar,5/20/22,366851,677,,,127,,12733.195421129723,,,,,634,QAT,2022/05/20,0,6851043,12614
Qatar,5/21/22,366952,677,,,101,,12736.701075298675,,,,,634,QAT,2022/05/21,0,6852769,1726
Romania,4/24/22,2888318,65427,,,494,,15013.856659029918,,,,,642,ROU,2022/04/24,6,16768294,1208
Romania,4/25/22,2888639,65428,,,321,,15015.525259228218,,,,,642,ROU,2022/04/25,1,16769502,1208
Romania,4/26/22,2889363,65430,,,724,,15019.28870640444,,,,,642,ROU,2022/04/26,2,16770710,1208
Romania,4/27/22,2890827,65456,,,1464,,15026.89877086023,,,,,642,ROU,2022/04/27,26,16770710,0
Romania,4/28/22,2891973,65471,,,1146,,15032.8558295121,,,,,642,ROU,2022/04/28,15,16771918,1208
Romania,4/29/22,2892989,65478,,,1016,,15038.137131074316,,,,,642,ROU,2022/04/29,7,16773126,1208
Romania,4/30/22,2893876,65486,,,887,,15042.747873678336,,,,,642,ROU,2022/04/30,8,16774334,1208
Romania,5/1/22,2894368,65493,,,492,,15045.305354356102,,,,,642,ROU,2022/05/01,7,16775542,1208
Romania,5/2/22,2894896,65496,,,528,,15048.049967766387,,,,,642,ROU,2022/05/02,3,16777958,2416
Romania,5/3/22,2896012,65510,,,1116,,15053.85108247449,,,,,642,ROU,2022/05/03,14,16779166,1208
Romania,5/5/22,2897528,65540,,,1516,,15061.731449766141,,,,,642,ROU,2022/05/05,30,16781582,1208
Romania,5/6/22,2898258,65551,,,730,,15065.526085731119,,,,,642,ROU,2022/05/06,11,16782790,1208
Romania,5/8/22,2899178,65562,,,920,,15070.308366673282,,,,,642,ROU,2022/05/08,11,16785206,1208
Romania,5/9/22,2899563,65566,,,385,,15072.309647284948,,,,,642,ROU,2022/05/09,4,16786414,1208
Romania,5/10/22,2900375,65581,,,812,,15076.530530029553,,,,,642,ROU,2022/05/10,15,16787622,1208
Romania,5/11/22,2901080,65589,,,705,,15080.195212708059,,,,,642,ROU,2022/05/11,8,16788830,1208
Romania,5/12/22,2901682,65595,,,602,,15083.324487846301,,,,,642,ROU,2022/05/12,6,16790038,1208
Romania,5/13/22,2902270,65599,,,588,,15086.380989144118,,,,,642,ROU,2022/05/13,4,16791246,1208
Romania,5/14/22,2902790,65606,,,520,,15089.084017502732,,,,,642,ROU,2022/05/14,7,16792454,1208
Romania,5/15/22,2903072,65612,,,282,,15090.549890574135,,,,,642,ROU,2022/05/15,6,16793662,1208
Romania,5/16/22,2903394,65612,,,322,,15092.223688903892,,,,,642,ROU,2022/05/16,0,16794870,1208
Romania,5/17/22,2904075,65625,,,681,,15095.763616427384,,,,,642,ROU,2022/05/17,13,16796078,1208
Romania,5/18/22,2904588,65636,,,513,,15098.430257865786,,,,,642,ROU,2022/05/18,11,16797286,1208
Romania,5/19/22,2905055,65640,,,467,,15100.85778525708,,,,,642,ROU,2022/05/19,4,16798494,1208
Romania,5/20/22,2905539,65644,,,484,,15103.373680883175,,,,,642,ROU,2022/05/20,4,16799702,1208
Romania,5/21/22,2905859,65651,,,320,,15105.037082950015,,,,,642,ROU,2022/05/21,7,16800910,1208
Russia,4/24/22,17872625,367366,,,8293,,12247.021710979025,,,,,643,RUS,2022/04/24,163,165983904,0
Russia,4/25/22,17880154,367521,,,7529,,12252.180876264592,,,,,643,RUS,2022/04/25,155,166077704,93800
Russia,4/26/22,17887152,367692,,,6998,,12256.976179580888,,,,,643,RUS,2022/04/26,171,166167551,89847
Russia,4/27/22,17894787,367850,,,7635,,12262.207980212486,,,,,643,RUS,2022/04/27,158,166202144,34593
Russia,4/28/22,17902334,368011,,,7547,,12267.379479802097,,,,,643,RUS,2022/04/28,161,166371248,169104
Russia,4/29/22,17909924,368166,,,7590,,12272.58044467359,,,,,643,RUS,2022/04/29,155,166388061,16813
Russia,4/30/22,17917191,368319,,,7267,,12277.560077311418,,,,,643,RUS,2022/04/30,153,166388061,0
Russia,5/1/22,17924145,368463,,,6954,,12282.32523010672,,,,,643,RUS,2022/05/01,144,166457255,69194
Russia,5/2/22,17930267,368595,,,6122,,12286.520263959588,,,,,643,RUS,2022/05/02,132,166462546,5291
Russia,5/3/22,17935641,368716,,,5374,,12290.202738955555,,,,,643,RUS,2022/05/03,121,166506180,43634
Russia,5/4/22,17940665,368840,,,5024,,12293.645380261796,,,,,643,RUS,2022/05/04,124,166506180,0
Russia,5/5/22,17945617,368974,,,4952,,12297.038684351866,,,,,643,RUS,2022/05/05,134,166534236,28056
Russia,5/6/22,17951065,369106,,,5448,,12300.771867042233,,,,,643,RUS,2022/05/06,132,166534236,0
Russia,5/7/22,17956472,369236,,,5407,,12304.476954928945,,,,,643,RUS,2022/05/07,130,166534236,0
Russia,5/8/22,17961837,369350,,,5365,,12308.153262772892,,,,,643,RUS,2022/05/08,114,166534236,0
Russia,5/9/22,17966773,369451,,,4936,,12311.535603037144,,,,,643,RUS,2022/05/09,101,166534236,0
Russia,5/10/22,17971207,369548,,,4434,,12314.57395326642,,,,,643,RUS,2022/05/10,97,166534236,0
Russia,5/11/22,17975243,369644,,,4036,,12317.339578328518,,,,,643,RUS,2022/05/11,96,166534236,0
Russia,5/12/22,17979272,369752,,,4029,,12320.100406716823,,,,,643,RUS,2022/05/12,108,166534236,0
Russia,5/13/22,17984104,369855,,,4832,,12323.411482113272,,,,,643,RUS,2022/05/13,103,166534236,0
Russia,5/14/22,17989065,369961,,,4961,,12326.810953355362,,,,,643,RUS,2022/05/14,106,166534236,0
Russia,5/15/22,17993952,370057,,,4887,,12330.159716903054,,,,,643,RUS,2022/05/15,96,166534236,0
Russia,5/16/22,17998438,370145,,,4486,,12333.23369956623,,,,,643,RUS,2022/05/16,88,166534236,0
Russia,5/17/22,18002493,370252,,,4055,,12336.012344171486,,,,,643,RUS,2022/05/17,107,166534236,0
Russia,5/18/22,18007169,370354,,,4676,,12339.216522266228,,,,,643,RUS,2022/05/18,102,166672811,138575
Russia,5/19/22,18012019,370449,,,4850,,12342.53993196672,,,,,643,RUS,2022/05/19,95,166672811,0
Russia,5/20/22,18017039,370542,,,5020,,12345.979832316507,,,,,643,RUS,2022/05/20,93,166676353,3542
Russia,5/21/22,18022001,370642,,,4962,,12349.379988797711,,,,,643,RUS,2022/05/21,100,166676353,0
Rwanda,4/24/22,129772,1459,,,0,,1001.9294778211191,,,,,646,RWA,2022/04/24,0,20141669,0
Rwanda,4/25/22,129785,1459,,,13,,1002.02984680065,,,,,646,RWA,2022/04/25,0,20141669,0
Rwanda,4/26/22,129788,1459,,,3,,1002.0530088728494,,,,,646,RWA,2022/04/26,0,20141669,0
Rwanda,4/27/22,129791,1459,,,3,,1002.0761709450488,,,,,646,RWA,2022/04/27,0,20141669,0
Rwanda,4/28/22,129797,1459,,,6,,1002.1224950894476,,,,,646,RWA,2022/04/28,0,20141669,0
Rwanda,4/29/22,129799,1459,,,2,,1002.1379364709139,,,,,646,RWA,2022/04/29,0,20141669,0
Rwanda,4/30/22,129806,1459,,,7,,1002.1919813060459,,,,,646,RWA,2022/04/30,0,20141669,0
Rwanda,5/1/22,129810,1459,,,4,,1002.2228640689785,,,,,646,RWA,2022/05/01,0,20141669,0
Rwanda,5/2/22,129834,1459,,,24,,1002.4081606465738,,,,,646,RWA,2022/05/02,0,20141669,0
Rwanda,5/4/22,129839,1459,,,5,,1002.4467641002395,,,,,646,RWA,2022/05/04,0,20141669,0
Rwanda,5/5/22,129843,1459,,,4,,1002.4776468631721,,,,,646,RWA,2022/05/05,0,20141669,0
Rwanda,5/6/22,129849,1459,,,6,,1002.5239710075709,,,,,646,RWA,2022/05/06,0,20141669,0
Rwanda,5/9/22,129872,1459,,,23,,1002.7015468944332,,,,,646,RWA,2022/05/09,0,20141669,0
Rwanda,5/10/22,129875,1459,,,3,,1002.7247089666326,,,,,646,RWA,2022/05/10,0,20141669,0
Rwanda,5/12/22,129898,1459,,,23,,1002.9022848534948,,,,,646,RWA,2022/05/12,0,20141669,0
Rwanda,5/14/22,129907,1459,,,9,,1002.9717710700932,,,,,646,RWA,2022/05/14,0,20141669,0
Rwanda,5/15/22,129910,1459,,,3,,1002.9949331422926,,,,,646,RWA,2022/05/15,0,20141669,0
Rwanda,5/16/22,129931,1459,,,21,,1003.1570676476886,,,,,646,RWA,2022/05/16,0,20141669,0
Rwanda,5/18/22,129942,1459,,,11,,1003.2419952457531,,,,,646,RWA,2022/05/18,0,20141669,0
Rwanda,5/19/22,129951,1459,,,9,,1003.3114814623514,,,,,646,RWA,2022/05/19,0,20141669,0
Rwanda,5/20/22,129970,1459,,,19,,1003.458174586281,,,,,646,RWA,2022/05/20,0,20141669,0
Rwanda,5/21/22,129971,1459,,,1,,1003.4658952770142,,,,,646,RWA,2022/05/21,0,20141669,0
Saint Kitts and Nevis,4/24/22,5561,43,,,0,,10454.579636035494,,,,,659,KNA,2022/04/24,0,60467,0
Saint Kitts and Nevis,4/25/22,5562,43,,,1,,10456.459617987668,,,,,659,KNA,2022/04/25,0,60467,0
Saint Kitts and Nevis,5/1/22,5566,43,,,4,,10463.979545796361,,,,,659,KNA,2022/05/01,0,60467,0
Saint Kitts and Nevis,5/4/22,5570,43,,,4,,10471.499473605054,,,,,659,KNA,2022/05/04,0,60467,0
Saint Kitts and Nevis,5/6/22,5583,43,,,13,,10495.939238983306,,,,,659,KNA,2022/05/06,0,60467,0
Saint Kitts and Nevis,5/7/22,5587,43,,,4,,10503.459166792,,,,,659,KNA,2022/05/07,0,60467,0
Saint Kitts and Nevis,5/9/22,5591,43,,,4,,10510.979094600692,,,,,659,KNA,2022/05/09,0,60467,0
Saint Kitts and Nevis,5/10/22,5595,43,,,4,,10518.499022409385,,,,,659,KNA,2022/05/10,0,60467,0
Saint Kitts and Nevis,5/11/22,5596,43,,,1,,10520.379004361557,,,,,659,KNA,2022/05/11,0,60467,0
Saint Kitts and Nevis,5/12/22,5600,43,,,4,,10527.898932170252,,,,,659,KNA,2022/05/12,0,60467,0
Saint Kitts and Nevis,5/13/22,5602,43,,,2,,10531.658896074598,,,,,659,KNA,2022/05/13,0,60467,0
Saint Kitts and Nevis,5/14/22,5605,43,,,3,,10537.298841931117,,,,,659,KNA,2022/05/14,0,60467,0
Saint Kitts and Nevis,5/16/22,5610,43,,,5,,10546.698751691983,,,,,659,KNA,2022/05/16,0,60467,0
Saint Kitts and Nevis,5/17/22,5622,43,,,12,,10569.258535118062,,,,,659,KNA,2022/05/17,0,60467,0
Saint Kitts and Nevis,5/18/22,5626,43,,,4,,10576.778462926755,,,,,659,KNA,2022/05/18,0,60467,0
Saint Kitts and Nevis,5/19/22,5643,43,,,17,,10608.7381561137,,,,,659,KNA,2022/05/19,0,60467,0
Saint Kitts and Nevis,5/20/22,5654,43,,,11,,10629.417957587608,,,,,659,KNA,2022/05/20,0,60467,0
Saint Kitts and Nevis,5/21/22,5669,43,,,15,,10657.617686870206,,,,,659,KNA,2022/05/21,0,60467,0
Saint Lucia,4/24/22,23239,368,,,0,,12655.408459448126,,,,,662,LCA,2022/04/24,0,119444,0
Saint Lucia,4/25/22,23285,368,,,46,,12680.458968899247,,,,,662,LCA,2022/04/25,0,119444,0
Saint Lucia,4/28/22,23361,368,,,76,,12721.84676712284,,,,,662,LCA,2022/04/28,0,119444,0
Saint Lucia,4/29/22,23394,368,,,33,,12739.817784772558,,,,,662,LCA,2022/04/29,0,119444,0
Saint Lucia,5/2/22,23459,368,,,65,,12775.215243779578,,,,,662,LCA,2022/05/02,0,119606,0
Saint Lucia,5/3/22,23482,368,,,23,,12787.740498505138,,,,,662,LCA,2022/05/03,0,119606,0
Saint Lucia,5/4/22,23538,368,,,56,,12818.236770880416,,,,,662,LCA,2022/05/04,0,119606,0
Saint Lucia,5/5/22,23612,368,,,74,,12858.535416519177,,,,,662,LCA,2022/05/05,0,119606,0
Saint Lucia,5/6/22,23635,368,,,23,,12871.060671244739,,,,,662,LCA,2022/05/06,0,119786,180
Saint Lucia,5/8/22,23723,368,,,88,,12918.983384977319,,,,,662,LCA,2022/05/08,0,119786,0
Saint Lucia,5/9/22,23778,368,,,55,,12948.93508106018,,,,,662,LCA,2022/05/09,0,119786,0
Saint Lucia,5/10/22,23798,368,,,20,,12959.826606908495,,,,,662,LCA,2022/05/10,0,119786,0
Saint Lucia,5/11/22,23978,368,,,180,,13057.850339543318,,,,,662,LCA,2022/05/11,0,119786,0
Saint Lucia,5/13/22,24164,368,,,186,,13159.141529932636,,,,,662,LCA,2022/05/13,0,120036,250
Saint Lucia,5/15/22,24267,368,,,103,,13215.232888051452,,,,,662,LCA,2022/05/15,0,120036,0
Saint Lucia,5/16/22,24396,368,,,129,,13285.483229773075,,,,,662,LCA,2022/05/16,0,120036,0
Saint Lucia,5/17/22,24514,368,,,118,,13349.743232278126,,,,,662,LCA,2022/05/17,0,120036,0
Saint Lucia,5/18/22,24655,368,,,141,,13426.528489508737,,,,,662,LCA,2022/05/18,0,120036,0
Saint Lucia,5/19/22,24780,368,,,125,,13494.600526060698,,,,,662,LCA,2022/05/19,0,120036,0
Saint Lucia,5/20/22,24873,368,,,93,,13545.246121255357,,,,,662,LCA,2022/05/20,0,120345,309
Saint Lucia,5/21/22,24873,368,,,0,,13545.246121255357,,,,,662,LCA,2022/05/21,0,120345,0
Saint Vincent and the Grenadines,4/24/22,8383,106,,,0,,7555.860005227722,,,,,670,VCT,2022/04/24,0,70016,0
Saint Vincent and the Grenadines,4/25/22,8394,106,,,11,,7565.774649156805,,,,,670,VCT,2022/04/25,0,70032,16
Saint Vincent and the Grenadines,4/26/22,8404,106,,,10,,7574.7879618196075,,,,,670,VCT,2022/04/26,0,70032,0
Saint Vincent and the Grenadines,4/27/22,8406,106,,,2,,7576.590624352169,,,,,670,VCT,2022/04/27,0,70032,0
Saint Vincent and the Grenadines,4/28/22,8413,106,,,7,,7582.89994321613,,,,,670,VCT,2022/04/28,0,70032,0
Saint Vincent and the Grenadines,4/29/22,8419,106,,,6,,7588.307930813812,,,,,670,VCT,2022/04/29,0,70032,0
Saint Vincent and the Grenadines,5/3/22,8425,106,,,6,,7593.7159184114935,,,,,670,VCT,2022/05/03,0,70287,0
Saint Vincent and the Grenadines,5/5/22,8428,106,,,3,,7596.419912210335,,,,,670,VCT,2022/05/05,0,70287,0
Saint Vincent and the Grenadines,5/6/22,8439,106,,,11,,7606.334556139418,,,,,670,VCT,2022/05/06,0,70287,0
Saint Vincent and the Grenadines,5/9/22,8450,106,,,11,,7616.2492000685015,,,,,670,VCT,2022/05/09,0,70287,0
Saint Vincent and the Grenadines,5/10/22,8472,106,,,22,,7636.078487926668,,,,,670,VCT,2022/05/10,0,70310,23
Saint Vincent and the Grenadines,5/11/22,8479,106,,,7,,7642.38780679063,,,,,670,VCT,2022/05/11,0,70310,0
Saint Vincent and the Grenadines,5/12/22,8484,106,,,5,,7646.894463122031,,,,,670,VCT,2022/05/12,0,70310,0
Saint Vincent and the Grenadines,5/13/22,8494,106,,,10,,7655.9077757848345,,,,,670,VCT,2022/05/13,0,70310,0
Saint Vincent and the Grenadines,5/16/22,8500,106,,,6,,7661.315763382516,,,,,670,VCT,2022/05/16,0,70310,0
Saint Vincent and the Grenadines,5/17/22,8527,106,,,27,,7685.651707572084,,,,,670,VCT,2022/05/17,0,70310,0
Saint Vincent and the Grenadines,5/19/22,8570,106,,,43,,7724.408952022137,,,,,670,VCT,2022/05/19,0,70331,21
Saint Vincent and the Grenadines,5/20/22,8591,106,,,21,,7743.336908614023,,,,,670,VCT,2022/05/20,0,70331,0
Saint Vincent and the Grenadines,5/21/22,8591,106,,,0,,7743.336908614023,,,,,670,VCT,2022/05/21,0,70331,0
Samoa,4/24/22,7185,13,,,0,,3663.386529342783,,,,,882,WSM,2022/04/24,0,371342,0
Samoa,4/26/22,8351,16,,,1166,,4257.890174884005,,,,,882,WSM,2022/04/26,3,395440,0
Samoa,4/28/22,8995,16,,,644,,4586.2438178758985,,,,,882,WSM,2022/04/28,0,395440,0
Samoa,4/29/22,9592,19,,,597,,4890.6337633202465,,,,,882,WSM,2022/04/29,3,395440,0
Samoa,5/3/22,10210,20,,,618,,5205.7308927752,,,,,882,WSM,2022/05/03,1,412127,0
Samoa,5/8/22,10659,20,,,449,,5434.660684240045,,,,,882,WSM,2022/05/08,0,412127,0
Samoa,5/9/22,10926,22,,,267,,5570.794880946311,,,,,882,WSM,2022/05/09,2,412127,0
Samoa,5/11/22,11045,23,,,119,,5631.468923673074,,,,,882,WSM,2022/05/11,1,412127,0
Samoa,5/13/22,11313,24,,,268,,5768.112986284607,,,,,882,WSM,2022/05/13,1,412127,0
Samoa,5/15/22,11671,24,,,358,,5950.644980370163,,,,,882,WSM,2022/05/15,0,412127,0
Samoa,5/17/22,12051,24,,,380,,6144.394024371591,,,,,882,WSM,2022/05/17,0,412127,0
Samoa,5/20/22,12382,25,,,331,,6313.159639014939,,,,,882,WSM,2022/05/20,1,412127,0
Samoa,5/21/22,12382,25,,,0,,6313.159639014939,,,,,882,WSM,2022/05/21,0,412127,0
San Marino,4/24/22,16186,114,,,0,,47692.85167069362,,,,,674,SMR,2022/04/24,0,70622,0
San Marino,4/29/22,16437,115,,,251,,48432.435617891446,,,,,674,SMR,2022/04/29,1,70622,0
San Marino,5/2/22,16476,115,,,39,,48547.3510519182,,,,,674,SMR,2022/05/02,0,70704,82
San Marino,5/3/22,16524,115,,,48,,48688.785432258825,,,,,674,SMR,2022/05/03,0,70704,0
San Marino,5/4/22,16561,115,,,37,,48797.80776710472,,,,,674,SMR,2022/05/04,0,70704,0
San Marino,5/6/22,16624,115,,,63,,48983.44039130179,,,,,674,SMR,2022/05/06,0,70704,0
San Marino,5/9/22,16666,115,,,42,,49107.195474099826,,,,,674,SMR,2022/05/09,0,70704,0
San Marino,5/10/22,16743,115,,,77,,49334.07979256291,,,,,674,SMR,2022/05/10,0,70704,0
San Marino,5/11/22,16785,115,,,42,,49457.83487536095,,,,,674,SMR,2022/05/11,0,70705,1
San Marino,5/12/22,16823,115,,,38,,49569.80375979728,,,,,674,SMR,2022/05/12,0,70705,0
